Problem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.200000,605.545715,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.300000,707.987915,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.400000,1087.078125,0.182832,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.500000,889.267029,0.177756,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.600000,588.124512,0.178333,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.700000,476.537476,0.181394,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.800000,521.480652,0.172778,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.900000,367.362854,0.174128,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.000000,711.330261,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.010000,753.474487,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.020000,723.198303,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.030000,1364.081543,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.040000,1988.280762,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.050000,1631.998657,0.177973,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.060000,1563.073608,0.177973,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.070000,1690.650757,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.080000,1683.189453,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.090000,1670.986206,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.100000,1611.176880,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.200000,1549.769531,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.300000,1475.340576,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.400000,1679.041870,0.182320,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.500000,1535.260010,0.177756,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.600000,1239.863159,0.183540,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.700000,1055.477173,0.181394,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.800000,952.239990,0.172778,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.900000,828.649841,0.174128,DiversiTree
gen(50),0.010000,0.070000,0.000000,0,50,51,0.010000,0.000000,1630.502686,0.186546,DiversiTree
gen(50),0.010000,0.070000,0.000000,0,50,51,0.010000,0.010000,1679.256226,0.186546,DiversiTree
gen(50),0.010000,0.070000,0.000000,0,50,51,0.010000,0.020000,1629.668335,0.186546,DiversiTreeProblem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.000000,590.996399,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.010000,572.819580,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.020000,552.825623,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.030000,568.010986,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.040000,557.549072,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.050000,583.224426,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.060000,569.173645,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.070000,572.409180,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.080000,593.690247,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.090000,570.971741,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.100000,608.984009,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.200000,579.808167,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.300000,597.252625,0.159292,DiversiTreeProblem,Alpha,Beta,DepthCut,NodesProcessed,NumSols,NumberofGeneratedSolutions,PercentNearOptimal,SolCut,Time(ms),diversity,nodeType
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.000000,606.078491,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.010000,533.546143,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.020000,536.367554,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.030000,535.859741,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.040000,530.743530,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.050000,530.288574,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.060000,532.491150,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.070000,582.353333,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.080000,527.894653,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.090000,552.398987,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.100000,539.865112,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.200000,513.461243,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.300000,499.105530,0.159292,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.400000,435.879089,0.137015,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.500000,412.854645,0.147102,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.600000,402.288666,0.154575,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.700000,376.647034,0.149946,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.800000,329.126740,0.165261,DiversiTree
gen(50),0.010000,0.000000,0.000000,0,50,51,0.010000,0.900000,300.113800,0.173377,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.000000,532.317810,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.010000,490.794006,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.020000,523.449341,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.030000,502.109375,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.040000,537.851379,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.050000,515.573242,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.060000,510.730438,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.070000,504.407135,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.080000,595.270569,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.090000,543.069275,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.100000,491.098358,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.200000,488.277008,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.300000,481.978424,0.147549,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.400000,449.884918,0.136460,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.500000,420.664764,0.158943,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.600000,521.374756,0.182560,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.700000,486.757904,0.171078,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.800000,373.312927,0.169902,DiversiTree
gen(50),0.010000,0.010000,0.000000,0,50,51,0.010000,0.900000,336.728607,0.174128,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.000000,530.930847,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.010000,527.423340,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.020000,513.183533,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.030000,530.571289,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.040000,528.737183,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.050000,519.483826,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.060000,498.644104,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.070000,527.850525,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.080000,503.530304,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.090000,522.256165,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.100000,543.205505,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.200000,492.316193,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.300000,485.151611,0.148050,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.400000,462.500916,0.153573,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.500000,570.050110,0.180022,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.600000,533.062256,0.183540,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.700000,497.052612,0.171078,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.800000,505.124207,0.169902,DiversiTree
gen(50),0.010000,0.020000,0.000000,0,50,51,0.010000,0.900000,472.461823,0.174128,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.000000,608.921387,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.010000,515.082397,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.020000,526.650574,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.030000,530.859741,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.040000,555.986206,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.050000,503.839203,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.060000,512.155396,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.070000,504.312225,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.080000,566.834473,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.090000,553.614319,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.100000,530.912842,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.200000,489.161926,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.300000,543.100586,0.148050,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.400000,588.648865,0.184585,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.500000,580.989075,0.181492,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.600000,520.389771,0.179324,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.700000,471.732025,0.181394,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.800000,433.789520,0.173562,DiversiTree
gen(50),0.010000,0.030000,0.000000,0,50,51,0.010000,0.900000,356.870117,0.174128,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.000000,539.290344,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.010000,531.259949,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.020000,520.050171,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.030000,532.063660,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.040000,539.305908,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.050000,524.929138,0.142374,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.060000,523.350342,0.142374,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.070000,544.436646,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.080000,578.385559,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.090000,525.166016,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.100000,524.975891,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.200000,531.045105,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.300000,519.986572,0.146263,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.400000,622.171021,0.181002,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.500000,586.096130,0.174553,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.600000,558.152466,0.183540,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.700000,450.235413,0.181394,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.800000,406.979736,0.172778,DiversiTree
gen(50),0.010000,0.040000,0.000000,0,50,51,0.010000,0.900000,337.747711,0.174128,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.000000,626.800537,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.010000,592.662476,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.020000,578.231018,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.030000,570.785522,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.040000,626.142334,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.050000,639.771667,0.177973,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.060000,636.779236,0.177973,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.070000,594.058716,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.080000,561.952698,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.090000,579.352783,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.100000,611.600952,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.200000,596.628662,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.300000,575.710815,0.171557,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.400000,636.695435,0.182832,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.500000,650.184692,0.177756,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.600000,517.412659,0.178333,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.700000,441.097137,0.181394,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.800000,421.376953,0.172778,DiversiTree
gen(50),0.010000,0.050000,0.000000,0,50,51,0.010000,0.900000,351.944000,0.174128,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.000000,671.564209,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.010000,665.124207,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.020000,686.313049,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.030000,655.110168,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.040000,692.689941,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.050000,613.085571,0.177973,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.060000,601.796570,0.177973,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.070000,665.751648,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.080000,665.689331,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.090000,644.626648,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.100000,655.833191,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.200000,636.875671,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.300000,659.085754,0.167679,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.400000,653.321838,0.182320,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.500000,686.619385,0.177756,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.600000,585.466614,0.183540,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.700000,515.790649,0.181394,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.800000,533.820496,0.172778,DiversiTree
gen(50),0.010000,0.060000,0.000000,0,50,51,0.010000,0.900000,422.357239,0.174128,DiversiTree
gen(50),0.010000,0.070000,0.000000,0,50,51,0.010000,0.000000,860.224609,0.186546,DiversiTree
gen(50),0.010000,0.070000,0.000000,0,50,51,0.010000,0.010000,894.705444,0.186546,DiversiTree